id,course_title,price,subscribers,reviews,level,duration,subject
723522,PHP Fundamentals - Start Earning The Top Dollars You Deserve,195,12068,81,All Levels,1.5,Web Development
1181900,Interactive Dynamic JavaScript for beginners DOM,200,5559,35,Beginner Level,2,Web Development
945336,Javascript Intermediate level 1 - Mastering the DOM,100,1838,169,All Levels,3,Web Development
1079370,Sublime Text for Rapid Web Development,20,2104,69,All Levels,1,Web Development
23742,Servlets and JSPs Tutorial: Learn Web Applications With Java,35,15187,970,All Levels,10,Web Development
266252,Projects in PHP and MySQL,60,10606,570,All Levels,23,Web Development
473548,PHP OOP: Object Oriented Programming for beginners + Project,200,6497,901,All Levels,18,Web Development
920544,React Redux React-Router: From Beginner to Paid Professional,20,11536,876,All Levels,6.5,Web Development
993754,Django Core | A Reference Guide to Core Django Concepts,195,16282,303,Intermediate Level,18.5,Web Development
1155262,"Angular 2 Complete E-Commerce App Course - Java,Spring,MySQL",195,949,129,All Levels,20.5,Web Development
997964,"Build An Online Bank With Java, Angular 2, Spring and More",195,1995,286,Beginner Level,6.5,Web Development
812588,The Complete jQuery Course: From Beginner To Advanced!,195,6636,302,All Levels,6,Web Development
531954,Projects in AngularJS - Learn by building 10 Projects,40,7146,629,All Levels,14.5,Web Development
1022582,The Ultimate Vue JS 2 Developers Course,195,1703,292,All Levels,13,Web Development
1049092,React JS - Build real world JS apps & deploy on cloud,175,12815,262,All Levels,8.5,Web Development
1277924,Angular 4 Front To Back,40,44,0,All Levels,8.5,Web Development
964732,"Modern Web Development with SASS, Gulp, NPM & Web Workflows",95,502,62,Beginner Level,5,Web Development
947120,"HTML5, CSS3 And JavaScript Fundamentals 2016",115,627,125,All Levels,1,Web Development
712960,"Angular 4 - Concepts, Code and Collective Wisdom",50,851,164,Intermediate Level,4.5,Web Development
267560,Learn E-Commerce Website in PHP & MySQL From Scratch!,0,29990,1342,All Levels,17.5,Web Development
763774,JavaScript Game Development: Create Your Own Breakout Game,0,10179,314,All Levels,1.5,Web Development
929016,HTML and HTML5 For Beginners 2016,200,563,178,All Levels,3,Web Development
281690,A Very Complete Introduction To Laravel,20,2320,114,All Levels,6,Web Development
399228,"Learn to code, Become a Web Developer and Master JavaScript!",200,2353,47,All Levels,10,Web Development
1023062,Serverless Architecture on Amazon Web Services,0,13210,978,Intermediate Level,0.55,Web Development
933260,jQuery Essentials: Learn the Fundamental of jQuery,20,1004,43,All Levels,3.5,Web Development
494078,Expert Guide : Mastering Functions in JavaScript !,195,3015,30,All Levels,2.5,Web Development
1158572,Learn Angular 4 from Scratch,0,8693,522,Beginner Level,1.5,Web Development
629082,Discover HTML Essential guide to HTML how to create webpages,85,8711,44,Beginner Level,1.5,Web Development
1093734,HTML5 and CSS3 for beginners: Create a Website from Scratch,200,9945,101,Beginner Level,2,Web Development
99986,Introduction to Web Development,20,18143,159,Beginner Level,2,Web Development
566248,jQuery Fundamentals Powerful Bootcamp for beginners,150,13882,63,All Levels,3,Web Development
556248,The Complete HTML & CSS Course - From Novice To Professional,195,57422,874,All Levels,7.5,Web Development
582392,JavaScript Basics Web Development Building Blocks,95,10179,68,Beginner Level,1.5,Web Development
582636,Bootstrap unleash the power faster & easier web development,150,18101,88,All Levels,5.5,Web Development
661802,JavaScript Design Patterns: 20 Patterns for Expert Code,95,2789,243,Expert Level,3.5,Web Development
1139400,Fix Google's New 'Not Secure' Warning with Let's Encrypt!,95,1437,24,Beginner Level,1,Web Development
729552,JavaScript for Beginners Welcome to learning JavaScript,50,10864,63,Beginner Level,2,Web Development
499632,Benefits of Thinking Mobile First Future of Website Design,75,14254,27,Beginner Level,1.5,Web Development
959586,Javascript from Beginner to Advanced Level,195,6134,160,Beginner Level,6.5,Web Development
16151,AJAX Development,20,7867,147,All Levels,3,Web Development
856490,Interaction Design Specialist For Web Developers,95,8594,37,All Levels,2,Web Development
861528,PHP Security,50,1892,147,All Levels,2.5,Web Development
912996,The Bubble Course - Create Complete Web Apps without Coding,30,3960,220,Beginner Level,4.5,Web Development
559512,The Complete HTML5 & CSS3 Course Build Professional Websites,195,10518,129,All Levels,4.5,Web Development
922600,CSS Web Development Crash Course,20,10008,53,Beginner Level,2.5,Web Development
976284,Mastering DevOps,100,1023,118,Intermediate Level,6,Web Development
976598,Building Websites Create a fully functional Web contact form,200,3392,29,Beginner Level,1.5,Web Development
718426,Create a Dynamic User Registration Form from scratch,100,7213,50,Beginner Level,3,Web Development
304490,A 13 Hour SQL Server 2014 /ASP.NET/CSS/C#/jQuery Course,35,4183,231,Intermediate Level,14,Web Development
15285,HTML Workshop,20,25854,306,All Levels,2,Web Development
477702,Python for Beginners: Python Programming Language | Tutorial,150,6153,125,Beginner Level,5,Web Development
875882,Creating Animations using HTML5 Canvas,25,4010,17,All Levels,1,Web Development
861122,Bootstrap 4: Exploring New Features,75,5022,38,All Levels,1,Web Development
309370,Bootstrap 3 -> Profitable WordPress Theme Development!,40,5547,80,All Levels,3.5,Web Development
802268,Intro to Git,20,2532,291,Beginner Level,1,Web Development
1034520,WordPress Domination #2: Leads & Scarcity,95,2362,4,Beginner Level,1,Web Development
1016536,Learn How to Manage & Customize  Web Sites By Drupal CMS,140,7741,9,All Levels,2.5,Web Development
711592,Using Modern JavaScript Today,50,1658,185,Intermediate Level,16.5,Web Development
1065250,Up and Running with jQuery,0,3324,138,All Levels,5,Web Development
928858,Learn How To Build A Professional Web Site By Using Joomla,70,7184,22,All Levels,4,Web Development
791030,Power up HTML5 with JavaScript,100,4442,23,Beginner Level,2,Web Development
1241518,Node Package Manager Course: Build and Publish NPM Modules,30,7196,8,All Levels,6.5,Web Development
944886,WordPress Look and Feel with Themes,25,2371,10,Beginner Level,1,Web Development
758582,PHP with Laravel for beginners - Become a Master in Laravel,150,8496,1838,All Levels,29.5,Web Development
1199774,JavaScript 2017: Become Top Rated Web Developer,115,1346,330,All Levels,3,Web Development
390866,The Complete Web Developer Bootcamp - Beginner to Expert,190,14103,1548,All Levels,21.5,Web Development
1014776,Full-Stack Web Apps with Meteor and React,85,3295,531,All Levels,31.5,Web Development
929130,Angular 4: From Theory to Practice & FREE E-Book,200,4375,622,Intermediate Level,15.5,Web Development
746014,The Complete Sass & SCSS Course: From Beginner to Advanced,195,12021,660,All Levels,4,Web Development
11475,Become a Certified Web Developer,100,26673,1090,All Levels,12,Web Development
11174,Become a Web Developer from Scratch,120,69186,2408,All Levels,27.5,Web Development
945978,Ultimate Angular 4 (previously Angular 2) with Bootstrap 4,50,11384,1846,All Levels,5.5,Web Development
1019276,The Ultimate Beginner's Guide to Django,200,2390,497,Beginner Level,9,Web Development
1252630,React JS - Mastering Redux,100,7059,116,All Levels,5,Web Development
1000010,Professional Ruby on Rails Developer with Rails 5,200,3179,214,All Levels,20.5,Web Development
937586,"Ruby on Rails 5 - BDD, RSpec and Capybara",200,1870,193,All Levels,14.5,Web Development
79154,Back to School Web Development and Programming Bundle,200,18170,117,Beginner Level,44.5,Web Development
328476,Complete ASP NET MVC Web Development - Newbie to Ninja!,195,6073,627,All Levels,9,Web Development
921474,The Complete DevOps Engineer Course 2.0 - Java & Kubernetes,195,5335,105,All Levels,14,Web Development
82778,All about NodeJS,50,8755,931,All Levels,15.5,Web Development
907386,How To Create A Wordpress Website 2016 | NEW Divi Theme 3.0!,40,4144,383,Beginner Level,5.5,Web Development
877124,The Complete jQuery Course - From Beginner to Professional!,200,6420,134,All Levels,22.5,Web Development
1169378,Build a complete Fiverr clone with Node + Algolia + Paypal,30,1741,26,All Levels,9,Web Development
30240,The Ultimate Web Development Course,50,9881,329,All Levels,12,Web Development
836044,React From The Ground Up,150,3252,401,All Levels,12.5,Web Development
405818,Javascript for Beginners Learn by Doing Practical Exercises,100,5089,685,All Levels,3.5,Web Development
665042,8 Beautiful Ruby on Rails Apps in 30 Days & TDD - Immersive ,100,5962,466,All Levels,16,Web Development
1068590,Wordpress Website Mastery 2017,0,5181,64,Beginner Level,2.5,Web Development
1203894,How To Make an eCommerce Website With Wordpress 2017,0,3493,43,Beginner Level,4.5,Web Development
994634,Mastering ASP.NET MVC 5 From Scratch Using C#,50,417,65,All Levels,13,Web Development
765916,Start Web Development with GIS Map in JavaScript,60,1599,26,All Levels,3,Web Development
128950,Learn to Build Websites using Twitter Bootstrap,0,15134,523,All Levels,2.5,Web Development
549064,Web Development Tools the Pros Use: Code Productivity Hacks,30,2596,11,Beginner Level,4,Web Development
400280,WordPress : An Overview,45,1783,16,Beginner Level,0.6,Web Development
382856,Create Startup Landing Page with Viral Marketing Strategies,0,12974,120,Beginner Level,1,Web Development
958982,JavaScript : JavaScript Awesomeness,25,785,20,Beginner Level,1,Web Development
1113036,Mastering CSS 3.0 Selectors,0,4115,63,Intermediate Level,2,Web Development
226534,WordPress Backup And Restore Fundamentals,0,13242,131,Intermediate Level,1,Web Development
738726,Learn HTML and CSS to make a Website,20,1154,12,Beginner Level,6,Web Development
64422,1 Hour HTML,200,16212,514,Beginner Level,1,Web Development
874166,Angular 2 Crash Course with TypeScript,100,16409,589,All Levels,4,Web Development
1197650,Boost your website speed without any coding!,50,1337,28,All Levels,1,Web Development
912946,Professional Rails Code Along,40,1469,237,Intermediate Level,19,Web Development
876544,ASP.NET Web API 2 Hands-On,20,2660,276,All Levels,1.5,Web Development
1205894,Create a MEAN App by Example - Full Stack Course,50,421,26,Intermediate Level,3.5,Web Development
19332,The Original Complete Web Developer Course.,20,31070,742,Beginner Level,18,Web Development
863954,Angular 2 From The Ground Up,30,1737,471,All Levels,11.5,Web Development
789324,Complete Web Development Course + Building 5 Websites!,200,11492,174,All Levels,24.5,Web Development
1229274,WP Plugin Development - Build your own plugin!,200,5439,22,Beginner Level,4,Web Development
906700,Sass: From Beginner to Advanced,40,8059,231,All Levels,2,Web Development
113706,Build Flat Responsive Website from Scratch - Complete Course,35,12105,144,All Levels,7.5,Web Development
604044,Wordpress for Beginners - Build a Live Website from Scratch,20,3877,92,Beginner Level,1.5,Web Development
531290,"Essential JavaScript, jQuery and AngularJS Training",30,2919,136,Intermediate Level,7,Web Development
436210,The Pro Ruby on Rails Starter,45,2409,90,Beginner Level,2.5,Web Development
617158,Unit Testing AngularJS: Build Bugfree Apps That Always Work!,25,2083,213,All Levels,2.5,Web Development
1121580,WordPress Blog : Create a WordPress Website for Beginners,20,2076,8,Beginner Level,2,Web Development
782192,Introduction to HTML5 Canvas basics of drawing,200,2918,16,Beginner Level,1,Web Development
978728,"Thoughtful Web Development Course: HTML, Vue.js, PHP, MySQL",200,842,144,All Levels,25,Web Development
65493,Kids Coding - Beginners CSS,100,7130,30,All Levels,1,Web Development
32649,PHP & MySQL - Learn The Easy Way. Master PHP & MySQL Quickly,50,5549,92,All Levels,15.5,Web Development
1225030,Learning Path: Magento: Master and Test Magento 2 with Ease,200,155,9,Expert Level,6,Web Development
903140,The Complete hapiJS Course - Go From Beginner To Advanced!,195,1697,64,All Levels,6,Web Development
372518,Ruby On Rails For Web Development,195,2526,185,Beginner Level,5,Web Development
1045862,Create eye-catching WordPress website from scratch,30,2342,15,Beginner Level,4.5,Web Development
99826,Become A Web Developer And Seller - Build Websites With HTML,200,21730,61,Beginner Level,2.5,Web Development
1236746,WordPress Tips and Tricks,200,1117,10,Intermediate Level,2.5,Web Development
1110756,HTML Tutorials : HTML Code for Website Creating,20,2401,15,All Levels,3,Web Development
595728,Complete HTML5 and CSS3 Course +1 Start to Finish Project,200,3887,81,All Levels,8.5,Web Development
1231872,Web Development With HTML CSS BOOTSTRAP JQUERY for Beginners,35,1156,4,Beginner Level,5,Web Development
876850,HTML5 Specialist: Comprehensive HTML5 Training,100,1385,188,All Levels,5,Web Development
113518,CSS and CSS3 For Absolute Beginners,75,10890,212,Beginner Level,5,Web Development
1111552,Build a Complete JQuery Plugin (Image Pop-up Dialog),20,1126,10,All Levels,1,Web Development
834924,How to create HTML Forms,30,3652,60,Beginner Level,0.666666667,Web Development
764042,ReactJS and Flux: Learn By Building 10 Projects,60,1723,258,All Levels,11,Web Development
821526,How To Make A Business Website In 1 Day With Wix FAST & EASY,20,3759,24,Beginner Level,4,Web Development
838418,PHP Date and Time Course by Edwin Diaz,40,1653,53,All Levels,1.5,Web Development
342084,Start Your Own Forum Website in 15 Minutes ,40,5387,38,All Levels,1,Web Development
669536,Hit the ground running with AngularJS with Dion Yang,100,4563,49,All Levels,1.5,Web Development
511378,Learn CSS Transition and Animation ,100,3757,28,All Levels,1,Web Development
553582,Learn JavaScript from scratch,20,4193,92,Beginner Level,2.5,Web Development
566920,WordPress for Beginners - Tutorial - From Novice to Know-How,20,3694,48,Beginner Level,4,Web Development
406820,RESTful API with Laravel,45,1905,228,All Levels,6,Web Development
636418,Learn Ruby on Rails for Absolute Beginners,195,2875,20,All Levels,4.5,Web Development
986442,JavaScript Tutorial,180,613,93,All Levels,4.5,Web Development
996320,Shopping Cart Website from Scratch Ecommerce,200,633,39,Beginner Level,4,Web Development
936182,Learn By Example: Angular JS,50,1515,32,All Levels,7,Web Development
905850,The Complete front end web developer Bootcamp - 14 projects,200,900,129,All Levels,18.5,Web Development
547298,WordPress LMS: E-Learning Website Made Easy,20,2382,22,All Levels,1.5,Web Development
294794,Create An HTML5 Video Player From Scratch,0,32260,1005,Beginner Level,1.5,Web Development
615920,In Depth Web Development Made Easy,25,3249,27,All Levels,6.5,Web Development
955818,Jquery :basics for beginners,50,1274,34,All Levels,0.666666667,Web Development
65330,Web Development By Doing: HTML / CSS From Scratch,0,72932,2575,Beginner Level,1,Web Development
173548,Build Your First Website in 1 Week with HTML5 and CSS3,0,120291,5924,Beginner Level,3,Web Development
1183094,"ASP.NET Core MVC, Quick and Practical",20,387,5,Intermediate Level,2.5,Web Development
738360,Better way towards CSS using Less and Sass,20,2227,44,All Levels,1.5,Web Development
650328,JavaScript Complete for beginners with real world Apps,120,2652,33,All Levels,3.5,Web Development
69414,Creating a Responsive HTML Email,20,2520,183,All Levels,1.5,Web Development
500628,Angular 2 Demystified,20,3150,69,All Levels,3.5,Web Development
384078,Learn HTML Fast and Easy!,20,4011,24,Beginner Level,1.5,Web Development
451938,How To Setup a Micro-Blog in 3 Easy Steps,25,6937,22,All Levels,1,Web Development
657710,Ruby on Rails for Complete Beginners,35,4839,129,Beginner Level,4,Web Development
977516,Wordpress for Non-Technical People,150,2346,10,Beginner Level,4.5,Web Development
997750,ASP NET CORE - ANGULAR 2 E-Commerce App,200,897,129,All Levels,13,Web Development
316704,Introductory JavaScript Made Easy Training Tutorial,20,9381,138,Beginner Level,11,Web Development
106178,Become a Heroku Rails Ninja: Expert Level Deployment Tools,50,7090,52,Intermediate Level,8.5,Web Development
1062686,Complete RESPONSIVE Website Design with HTML5 & CSS3,20,2204,6,Beginner Level,9,Web Development
1082996,Pimcore Developer: Implement a Blog from a Bootstrap Theme,95,1212,15,All Levels,4.5,Web Development
629044,Inspirational Web Development - A Beginner Approach -,20,5328,47,Beginner Level,3.5,Web Development
476408,"Learn HTML, A practical guide from scratch to HTML 5",100,5715,52,All Levels,3,Web Development
1124244,JavaScript Tutorial: Learn JavaScript Code for Beginners,20,2074,14,Beginner Level,1.5,Web Development
217010,Website Secrets: Get a Gorgeous Website on the Cheap,50,12328,15,All Levels,2,Web Development
576694,Ultimate WordPress Plugin Course,100,4537,415,All Levels,9,Web Development
527952,PHP for Beginners: How to Build an E-Commerce Store,100,5117,463,All Levels,14.5,Web Development
745306,"Build Realtime Apps | React Js, Golang & RethinkDB",60,3854,482,All Levels,3,Web Development
941998,"Master Electron: Desktop Apps using HTML, JavaScript & CSS",165,1902,224,Intermediate Level,5.5,Web Development
674608,The Complete Web Developer Masterclass: Beginner To Advanced,195,37141,1813,All Levels,51,Web Development
1204208,Mastering Micro Services Using Java Spring Boot,195,1649,34,All Levels,2,Web Development
957422,How to Create A Website: An HTML Tutorial and CSS Tutorial,65,3012,260,All Levels,32.5,Web Development
511838,The Advanced Web Developer Course,100,6890,99,Intermediate Level,10.5,Web Development
621022,Projects in MongoDB - Learn MongoDB Building Projects,50,4628,247,All Levels,12,Web Development
30318,Learning JavaScript Programming Tutorial. A Definitive Guide,50,17113,380,All Levels,9.5,Web Development
1270392,"The Complete JavaScript, HTML and CSS Tutorial For Beginners",35,244,44,Beginner Level,3,Web Development
991094,"Build Modern Responsive Website With HTML5, CSS3 & Bootstrap",195,1472,210,All Levels,13,Web Development
695656,The Complete JavaScript Course For Web Development Beginners,195,31499,450,All Levels,4,Web Development
1174446,Email Marketing: Send Unlimited Emails via Own Mail Server,35,3539,43,Beginner Level,1,Web Development
1267892,Getting started with JavaScript,200,1415,17,Beginner Level,1.5,Web Development
1149334,Learn the basics of the Web development: Coding Tactics,40,2965,17,Beginner Level,2,Web Development
1109150,RESTful API with Laravel 5.4: Definitive Guide,145,655,95,All Levels,12.5,Web Development
445534,Learn AngularJS Step By Step,20,18777,1112,Intermediate Level,1.5,Web Development
987666,Learn React : The World's Most Lucrative JavaScript Library,50,1591,99,Beginner Level,9.5,Web Development
1134330,Master Regular Expressions from scratch - All languages,70,1925,27,All Levels,2,Web Development
983534,Try AngularJS: Beginner's Guide to Front End Web Development,50,16926,126,Beginner Level,4.5,Web Development
563248,JavaScript Step by Step how to apply it to your web pages,100,13406,78,All Levels,1.5,Web Development
1140532,Explore JavaScript Beginners Guide to Coding JavaScript,200,5739,26,Beginner Level,2.5,Web Development
701636,Learn Web Scraping with Node.js,75,16731,137,All Levels,1,Web Development
797832,Getting Started with WordPress 2016,20,1613,21,Beginner Level,1,Web Development
41295,Learn HTML5 Programming From Scratch,0,268923,8629,All Levels,10.5,Web Development
413494,Getting Started with LESS - Beginner Crash Course,25,1780,69,Beginner Level,1.5,Web Development
911318,Master ECMAScript 2015 (ES6),0,7438,441,All Levels,2.5,Web Development
197828,Learn to Setup Websites from Scratch,0,21087,154,Beginner Level,3.5,Web Development
576646,Create Fast RESTful APIs with Lumen and Homestead by Laravel,60,1157,105,All Levels,3,Web Development
984072,"Build Modern Websites Quick With HTML,CSS and Bootstrap",20,912,17,Beginner Level,4.5,Web Development
709180,Twitter Integration customize Tweets with developer API,115,2039,7,All Levels,1,Web Development
188692,Build a Responsive Website with a Modern Flat Design,0,16527,354,All Levels,2,Web Development
683606,The Ultimate WordPress Boot Camp: Build 7 Websites,125,1000,74,Intermediate Level,11,Web Development
429364,Master the Basics of HTML5 & CSS3: Beginner Web Development,0,26541,750,Beginner Level,3,Web Development
1012096,Become A Full Stack Web Developer in 14 Days,195,467,20,All Levels,13.5,Web Development
1016388,Projects In ReactJS - The Complete React Learning Course,50,947,108,Intermediate Level,8,Web Development
978852,Beginning Web development Learn the basics of HTML,95,9832,71,Beginner Level,2,Web Development
1148342,Step by Step Build Your Template by Bootstrap 4 from scratch,80,2184,15,Beginner Level,3,Web Development
1199780,Hosting your static website on Amazon AWS S3 service,20,2853,47,Beginner Level,1.5,Web Development
648118,JavaScript Rockstar How to create Incredible Useful code,75,16590,51,All Levels,2.5,Web Development
863812,Spring Core DevOps on AWS,100,1626,115,Intermediate Level,6.5,Web Development
752432,How to Create a Website Without Coding - WordPress 2016,195,9056,96,Beginner Level,1.5,Web Development
639848,PHP Graphic Techniques: CAPTCHA/ Create a verification code,20,8320,73,All Levels,0.716666667,Web Development
942366,Introductory To HTML and CSS,50,4106,112,Beginner Level,1,Web Development
1103448,Learn how to convert PSD to HTML and CSS responsive,30,5324,52,All Levels,2.5,Web Development
945602,PHP User Login Registration Script With All Features,200,5603,46,All Levels,4,Web Development
446608,AJAX : Let's build a COOL project,70,4183,292,All Levels,3.5,Web Development
866384,Advanced WordPress Topics: Post Types Taxonomies & Metaboxes,95,301,44,Intermediate Level,7.5,Web Development
678150,Laravel Homestead,0,3883,110,Beginner Level,1,Web Development
980114,The Complete TypeScript Programming Guide for Web Developers,40,236,31,Intermediate Level,4,Web Development
17887,JavaScript with BackboneJS and Bootstrap CSS - Advanced,25,1758,37,Intermediate Level,3.5,Web Development
465210,Ruby on Rails Tutorial: Learn 6 Ruby on Rails SEO Techniques,200,1266,16,All Levels,2,Web Development
967422,XML DOM :basics for beginners,35,920,1,All Levels,0.7,Web Development
708558,Learn HTML Basics From Scratch,0,5004,52,All Levels,3,Web Development
783686,Byte-Sized-Chunks: Dynamic Prototypes in Javascript,20,880,6,All Levels,3,Web Development
551072,Build Websites from Scratch with Squarespace,50,342,53,Beginner Level,3.5,Web Development
1004008,Introduction to web programming for GIS applications,100,205,38,Beginner Level,13.5,Web Development
344224,Java Spring Security,40,527,63,Intermediate Level,2.5,Web Development
235104,Responsive Html5 Theme Development,20,1517,4,All Levels,1,Web Development
598970,What’s New in Bootstrap 4,20,130,14,All Levels,0.616666667,Web Development
543346,ReactJS Course: Learn JavaScript Library Used by Facebook&IG,50,1018,33,Intermediate Level,3,Web Development
575644,Building a Ruby on Rails Application with Neo4j,0,4830,38,Intermediate Level,0.533333333,Web Development
877036,Sara Learns to Code.  Making an App from Scratch,60,402,20,Beginner Level,4,Web Development
691760,Ajax  for Beginners: A Very Basic Introduction,65,755,5,Beginner Level,2,Web Development
579182,Wordpress Essentials: Useful Plugins,25,1087,7,Beginner Level,1,Web Development
1071060,Django by Example,125,170,21,Expert Level,9,Web Development
235990,Build A Great Wordpress Website For Your Business in 2 Hours,35,1054,4,All Levels,2,Web Development
469678,Wordpress on AWS: The Easy way to AWS for Free Fast hosting ,40,245,23,All Levels,1,Web Development
708514,Mastering TypeScript,95,353,34,Expert Level,3,Web Development
601260,Mastering AngularJS UI Development,95,464,26,Expert Level,1.5,Web Development
687642,Custom Theme Creation for WordPress using HTML5 and CSS3,35,298,20,Beginner Level,1.5,Web Development
654422,Create a PHP Contact Form in Bootstrap,20,2238,65,All Levels,1,Web Development
902748,Introduction To Data Analytics Using Microsoft Power BI,45,1764,33,All Levels,1.5,Web Development
634754,HTML Made Simple For Beginners: Create a One Page Website,65,3380,50,Beginner Level,2,Web Development
1112844,The Complete Web Developer Masterclass: Beginner To Advanced,20,1030,11,All Levels,2.5,Web Development
1026206,Website Builder Software Previews,25,1406,12,Beginner Level,1,Web Development
484872,Learn How to Create Your Own Social Network,50,4732,5,All Levels,2,Web Development
773824,"Learn By Example: The Foundations of HTML, CSS & Javascript",50,1724,72,All Levels,13,Web Development
846578,JavaScript manipulation of the DOM Document Object Model,20,1618,46,Beginner Level,1.5,Web Development
358508,Create Jekyll blog and host it on Github like a Ninja,20,5056,74,Beginner Level,2,Web Development
975060,Learn React JS from scratch,115,1562,42,Beginner Level,4,Web Development
904818,Web Security: Common Vulnerabilities And Their Mitigation,50,1547,30,All Levels,8,Web Development
472526,PHP for Beginners,40,2626,95,Beginner Level,6,Web Development
241590,Make a professional website - 30 Day Guarantee. Discounted!,20,11167,34,All Levels,2,Web Development
1182108,Symfony 3: Build a PHP Application with Symfony,20,466,11,All Levels,2,Web Development
1156648,Learn ASP.Net Web API 2 for Absolute Beginner,30,1355,14,All Levels,3.5,Web Development
642696,Build a Website in 30 Minutes,95,5065,40,Beginner Level,0.533333333,Web Development
1121696,Google Blogger : How to Create a Blog,20,1763,17,Beginner Level,2,Web Development
389240,How to Make a Website Without Coding- WordPress & Web Skills,30,6413,107,All Levels,9,Web Development
297044,Learn WCF And Web APIs From Scratch,50,5398,358,Intermediate Level,10.5,Web Development
462668,How To Build A Website From Scratch + Blogging Blueprint,20,7017,37,All Levels,3.5,Web Development
565282,Learn To Create Different Website Layouts & Media Queries ,195,6510,45,All Levels,2,Web Development
1011550,Build Sign Up and Login Forms With Bootstrap Modal,20,1898,19,All Levels,4,Web Development
409618,"Build a Real Time web app in node.js , Angular.js, mongoDB",20,3299,166,All Levels,4,Web Development
1226008,Superb jQuery Course - Become Certified jQuery Developer,95,817,6,All Levels,1.5,Web Development
1211960,How To Build A Facebook Messenger Chat Bot From Scratch,120,1798,20,Beginner Level,1.5,Web Development
1169848,"Build Your Own Calculator App with Javascript, HTML5 & CSS",50,3688,49,All Levels,1,Web Development
896858,The Complete WordPress Development & Customization Course,100,1611,165,Expert Level,12.5,Web Development
696016,HTML CSS Easy steps to create a web template from scratch,200,11574,78,Beginner Level,1,Web Development
993148,Learn jQuery AJAX in 1 hour,195,2547,62,Intermediate Level,1,Web Development
1145206,Develop Competitive Plugins for WordPress and WooCommerce,150,2063,18,All Levels,1,Web Development
534376,Get Results - Core Principles of Web Development Tricks Tips,75,22355,54,All Levels,1.5,Web Development
570416,JSON Faster Sleeker & Easier Discover the benefits learn it,200,8577,69,All Levels,1.5,Web Development
1017116,Get to know HTML Learn HTML Basics,200,10674,102,Beginner Level,2,Web Development
1243474,Ultimate Css & JQuery Form Designing From Beginner to Expert,115,783,5,All Levels,1,Web Development
732556,PHP: Complete Registration and Login with Email Verification,20,12781,145,All Levels,2.5,Web Development
426196,JavaScript from Beginner to Expert,125,5484,439,All Levels,12.5,Web Development
747552,Build a website HTML5 CSS3 Beginner Course,150,7884,44,Beginner Level,2,Web Development
556922,Learn Ruby on Rails: Stripe Payment Processing,40,15724,33,All Levels,1.5,Web Development
1147064,WordPress For Beginners | No Coding Required,20,3106,31,All Levels,1,Web Development
651780,jQuery For Beginners : A Basic Introduction,65,6293,165,Beginner Level,1,Web Development
944906,WordPress Plugins and Widgets,40,8711,29,Beginner Level,1,Web Development
674646,PHP Essential How to create build Amazing websites with PHP,75,8067,30,Beginner Level,3.5,Web Development
673420,HTML CSS JavaScript: Most popular ways to code HTML CSS JS,170,9332,172,All Levels,3.5,Web Development
584758,Bootstrap 3 Beginners: Create a Professional Landing Page,20,3271,278,Beginner Level,2.5,Web Development
1189280,Introduction to Node.js for Beginners,125,1367,17,Beginner Level,6,Web Development
543090,Introduction to Coding with Ruby,45,5077,126,Beginner Level,3.5,Web Development
611308,Complete PHP and MySql Course: From Beginner to Professional,200,6508,137,All Levels,6.5,Web Development
959604,Angular JS Essentials,195,4687,99,Beginner Level,4,Web Development
540724,How To Setup Web Hosting,0,11758,242,Beginner Level,1,Web Development
1089652,"Web Application Development using Redis, Express, and Socket",200,300,16,Beginner Level,6,Web Development
1049344,How to Start a WordPress Blog - Complete Beginners Guide!,0,3784,85,Beginner Level,2,Web Development
786494,CSS3 Gradients for Web Designers,20,1209,9,All Levels,1.5,Web Development
611518,Learn ASP NET MVC 5 step by step,20,1428,91,Intermediate Level,3,Web Development
956888,Tumult Hype Pro Basics: HTML5 Animations Made Easier,50,716,32,Beginner Level,4,Web Development
188828,Web Hosting Set Up and WordPress Installation For Beginners,0,12563,239,Beginner Level,0.566666667,Web Development
382258,Ruby on Rails 4---A Test-Driven Approach,100,1518,55,Beginner Level,19,Web Development
955138,AJAX :basics for beginners,35,1241,23,All Levels,0.566666667,Web Development
1085064,Let's JavaScript!  Code a calculator,35,380,10,Beginner Level,2,Web Development
1038786,JavaScript from Beginner to Advanced,195,395,18,All Levels,17,Web Development
512000,WordPress Theme Academy with Bootstrap,20,1169,110,Intermediate Level,7.5,Web Development
1148412,Building a eCommerce Startup in 4 Hours [Livestream],50,1114,8,Beginner Level,3,Web Development
1254172,Responsive PHP Registration Form: From Scratch,95,5738,9,All Levels,4,Web Development
1105778,A-Frame WebVR Programming Tutorial Series (Virtual Reality),40,6648,16,Beginner Level,1.5,Web Development
1240522,Learn Bootstrap And Make Responsive Websites,25,1605,10,All Levels,3.5,Web Development
903526,HTML Web Development Crash Course,20,4848,33,Beginner Level,1.5,Web Development
53256,Bootstrap Basics: Program Responsive Websites,75,4743,393,All Levels,3,Web Development
1030440,Projects with JSON and APIs,20,1520,34,All Levels,2,Web Development
947498,Web Design HTML CSS How to Create a Website from Scratch,50,3601,28,Beginner Level,2,Web Development
761768,"Create Complete Sign up System using PHP, jQuery and Ajax",200,4033,40,All Levels,3,Web Development
